date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:42:26	1865/1865	---M--	200	added ('OK')	image/png	etag:%228df3aad1dd34b94e6e684306c27c73bb%22	http://cdn2.editmysite.com/images/common/checkmarks/@2x/checkmark-mini.png	C:/Users/clay/Desktop/numbered%20quot/proquip/cdn2.editmysite.com/images/common/checkmarks/@2x/checkmark-mini.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1596476304)
23:42:27	988/988	---M--	200	added ('OK')	image/png	etag:%22eb3b544026f61fb10103079670aa1bd6%22	http://cdn2.editmysite.com/images/common/search-pagination-bg.png	C:/Users/clay/Desktop/numbered%20quot/proquip/cdn2.editmysite.com/images/common/search-pagination-bg.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1596476304)
23:42:27	1011/1011	---M--	200	added ('OK')	image/png	etag:%22e2f97bb893ab9583b1ef723ac9fec14c%22	http://cdn2.editmysite.com/images/util/general/top-triangle-000.png	C:/Users/clay/Desktop/numbered%20quot/proquip/cdn2.editmysite.com/images/util/general/top-triangle-000.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1596476304)
23:42:27	1002/1002	---M--	200	added ('OK')	image/png	etag:%226c61f0db734effc53567184a536108b6%22	http://cdn2.editmysite.com/images/util/general/bottom-triangle-000.png	C:/Users/clay/Desktop/numbered%20quot/proquip/cdn2.editmysite.com/images/util/general/bottom-triangle-000.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1596476304)
23:42:27	1066/1066	---M--	200	added ('OK')	image/png	etag:%22c9ca62f45f84e46b40453efeaf5fd725%22	http://cdn2.editmysite.com/images/util/general/top-triangle-000@2x.png	C:/Users/clay/Desktop/numbered%20quot/proquip/cdn2.editmysite.com/images/util/general/top-triangle-000@2x.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1596476304)
23:42:28	1067/1067	---M--	200	added ('OK')	image/png	etag:%22d0fab6032c5a56faa9b883c02384b9be%22	http://cdn2.editmysite.com/images/util/general/bottom-triangle-000@2x.png	C:/Users/clay/Desktop/numbered%20quot/proquip/cdn2.editmysite.com/images/util/general/bottom-triangle-000@2x.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1596476304)
23:42:28	3621/3621	---M--	200	added ('OK')	image/png	etag:%22626bf7b6-e25%22	http://cdn2.editmysite.com/sprites/common/social-icons-s5ea5500bdb.png	C:/Users/clay/Desktop/numbered%20quot/proquip/cdn2.editmysite.com/sprites/common/social-icons-s5ea5500bdb.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1596476304)
23:42:28	8838/8838	---M--	200	added ('OK')	image/png	etag:%22626bf7b6-2286%22	http://cdn2.editmysite.com/sprites/common/social-icons/@2x-s0ae7d70c70.png	C:/Users/clay/Desktop/numbered%20quot/proquip/cdn2.editmysite.com/sprites/common/social-icons/@2x-s0ae7d70c70.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1596476304)
23:42:28	454/454	---M--	200	added ('OK')	image/png	etag:%22626bf7b6-1c6%22	http://cdn2.editmysite.com/sprites/site/mini-cart-s86c48effae.png	C:/Users/clay/Desktop/numbered%20quot/proquip/cdn2.editmysite.com/sprites/site/mini-cart-s86c48effae.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1596476304)
23:42:28	909/909	---M--	200	added ('OK')	image/png	etag:%2262740490-38d%22	http://cdn2.editmysite.com/sprites/site/mini-cart/@2x-s576cbc3f90.png	C:/Users/clay/Desktop/numbered%20quot/proquip/cdn2.editmysite.com/sprites/site/mini-cart/@2x-s576cbc3f90.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1596476304)
23:42:29	714/714	---M--	200	added ('OK')	image/gif	etag:%229db7e11be99577dee73d85db978342f6%22	http://cdn2.editmysite.com/images/loading.gif	C:/Users/clay/Desktop/numbered%20quot/proquip/cdn2.editmysite.com/images/loading.gif	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1596476304)
23:42:29	1291/1291	---M--	200	added ('OK')	image/png	etag:%2262794858-50b%22	http://cdn2.editmysite.com/sprites/site/mobile/commerce-sdf6d4e852c.png	C:/Users/clay/Desktop/numbered%20quot/proquip/cdn2.editmysite.com/sprites/site/mobile/commerce-sdf6d4e852c.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1596476304)
23:42:29	2582/2582	---M--	200	added ('OK')	image/png	etag:%2262740490-a16%22	http://cdn2.editmysite.com/sprites/site/mobile/commerce/@2x-s82f968c453.png	C:/Users/clay/Desktop/numbered%20quot/proquip/cdn2.editmysite.com/sprites/site/mobile/commerce/@2x-s82f968c453.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1596476304)
23:42:29	1902/1902	---M--	200	added ('OK')	image/png	etag:%22a526ca0bb15d0faf28ffb7c4f2d14373%22	http://cdn2.editmysite.com/images/site/checkout/paypal.png	C:/Users/clay/Desktop/numbered%20quot/proquip/cdn2.editmysite.com/images/site/checkout/paypal.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1596476304)
23:42:30	3056/3056	---M--	200	added ('OK')	image/png	etag:%22edcde56e92107a1962f0890dcd2dd6f2%22	http://cdn2.editmysite.com/images/site/checkout/@2x/paypal.png	C:/Users/clay/Desktop/numbered%20quot/proquip/cdn2.editmysite.com/images/site/checkout/@2x/paypal.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1596476304)
23:42:30	5181/5181	---M--	200	added ('OK')	image/png	etag:%222742956466db14d50d858b3624f123b8%22	http://cdn2.editmysite.com/images/site/checkout/credit-cards.png	C:/Users/clay/Desktop/numbered%20quot/proquip/cdn2.editmysite.com/images/site/checkout/credit-cards.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1596476304)
23:42:30	12168/12168	---M--	200	added ('OK')	image/png	etag:%221778dc531f5ed3e94d6e5661225d6173%22	http://cdn2.editmysite.com/images/site/checkout/@2x/credit-cards.png	C:/Users/clay/Desktop/numbered%20quot/proquip/cdn2.editmysite.com/images/site/checkout/@2x/credit-cards.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1596476304)
23:42:30	1145/1145	---M--	200	added ('OK')	image/png	etag:%22ba0b941a05576ff09c950b693da6afbc%22	http://cdn2.editmysite.com/images/site/checkout/print.png	C:/Users/clay/Desktop/numbered%20quot/proquip/cdn2.editmysite.com/images/site/checkout/print.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1596476304)
23:42:31	1458/1458	---M--	200	added ('OK')	image/png	etag:%22c258b4a2a7fcca38b1ee83a249d1e801%22	http://cdn2.editmysite.com/images/site/checkout/print@2x.png	C:/Users/clay/Desktop/numbered%20quot/proquip/cdn2.editmysite.com/images/site/checkout/print@2x.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1596476304)
23:42:31	613/613	---M--	200	added ('OK')	image/png	etag:%222ca61b76e22053571dd8611e5aac4900%22	http://cdn2.editmysite.com/images/vendor/select2/select2.png	C:/Users/clay/Desktop/numbered%20quot/proquip/cdn2.editmysite.com/images/vendor/select2/select2.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1596476304)
23:42:31	1849/1849	---M--	200	added ('OK')	image/gif	etag:%227b9776076d5fceef4993b55c9383dedd%22	http://cdn2.editmysite.com/images/vendor/select2/select2-spinner.gif	C:/Users/clay/Desktop/numbered%20quot/proquip/cdn2.editmysite.com/images/vendor/select2/select2-spinner.gif	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1596476304)
23:42:31	845/845	---M--	200	added ('OK')	image/png	etag:%2249e3f006018662f60f1db2aec0b2cca9%22	http://cdn2.editmysite.com/images/vendor/select2/select2x2.png	C:/Users/clay/Desktop/numbered%20quot/proquip/cdn2.editmysite.com/images/vendor/select2/select2x2.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1596476304)
23:42:31	1427/1427	---M--	200	added ('OK')	image/png	etag:%227389472da097fca2bf68005668dc790e%22	http://cdn2.editmysite.com/images/util/spinner/spinner-dark.png	C:/Users/clay/Desktop/numbered%20quot/proquip/cdn2.editmysite.com/images/util/spinner/spinner-dark.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1596476304)
23:42:32	1462/1462	---M--	200	added ('OK')	image/png	etag:%227d2f824c89c67c4f9760790942f0c7ac%22	http://cdn2.editmysite.com/images/util/spinner/spinner-light.png	C:/Users/clay/Desktop/numbered%20quot/proquip/cdn2.editmysite.com/images/util/spinner/spinner-light.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1596476304)
23:42:32	4642/4642	---M--	200	added ('OK')	image/gif	etag:%22fefb6c4668bb0306bdafce4f2d60f31b%22	http://cdn2.editmysite.com/images/util/loading-white-w24.gif	C:/Users/clay/Desktop/numbered%20quot/proquip/cdn2.editmysite.com/images/util/loading-white-w24.gif	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1596476304)
23:42:32	46/46	---M--	200	added ('OK')	image/gif	etag:%2265b4a2162b0f82abb91661fc20946b1d%22	http://cdn2.editmysite.com/images/common/form_input_bg.gif	C:/Users/clay/Desktop/numbered%20quot/proquip/cdn2.editmysite.com/images/common/form_input_bg.gif	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1596476304)
23:42:32	341/341	---M--	200	added ('OK')	image/png	etag:%22626bf7b6-155%22	http://cdn2.editmysite.com/sprites/site/forms-s3786257308.png	C:/Users/clay/Desktop/numbered%20quot/proquip/cdn2.editmysite.com/sprites/site/forms-s3786257308.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1596476304)
23:42:33	712/712	---M--	200	added ('OK')	image/png	etag:%22626bf7b6-2c8%22	http://cdn2.editmysite.com/sprites/site/forms/@2x-s47607b315a.png	C:/Users/clay/Desktop/numbered%20quot/proquip/cdn2.editmysite.com/sprites/site/forms/@2x-s47607b315a.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1596476304)
23:42:33	43/43	---M--	200	added ('OK')	image/gif	etag:%22fc94fb0c3ed8a8f909dbc7630a0987ff%22	http://cdn2.editmysite.com/images/blank.gif	C:/Users/clay/Desktop/numbered%20quot/proquip/cdn2.editmysite.com/images/blank.gif	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1596476304)
23:42:33	3208/3208	---M--	200	added ('OK')	image/gif	etag:%2237e24e0370847870c1c43ea9ce19b1f4%22	http://cdn2.editmysite.com/images/old/photoswipe/loader.gif	C:/Users/clay/Desktop/numbered%20quot/proquip/cdn2.editmysite.com/images/old/photoswipe/loader.gif	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1596476304)
23:42:33	3431/3431	---M--	200	added ('OK')	image/gif	etag:%22ba74ee750dba610732a5160df3c37df1%22	http://cdn2.editmysite.com/images/old/photoswipe/error.gif	C:/Users/clay/Desktop/numbered%20quot/proquip/cdn2.editmysite.com/images/old/photoswipe/error.gif	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1596476304)
23:42:33	3346/3346	---M--	200	added ('OK')	image/png	etag:%22fd9479c719fbb3057c383832be86906d%22	http://cdn2.editmysite.com/images/old/photoswipe/icons.png	C:/Users/clay/Desktop/numbered%20quot/proquip/cdn2.editmysite.com/images/old/photoswipe/icons.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1596476304)
23:42:34	5445/5445	---M--	200	added ('OK')	image/png	etag:%22feaac34e0454adac63f34484d6aa2102%22	http://cdn2.editmysite.com/images/old/photoswipe/icons@2x.png	C:/Users/clay/Desktop/numbered%20quot/proquip/cdn2.editmysite.com/images/old/photoswipe/icons@2x.png	(from http://cdn2.editmysite.com/css/sites.css?buildTime=1596476304)
23:42:34	1362/1362	---M--	200	added ('OK')	image/png	etag:%22783d4031fe50c3d83c960911e1fbc705%22	http://cdn2.editmysite.com/images/old/fancybox/fancybox_sprite.png	C:/Users/clay/Desktop/numbered%20quot/proquip/cdn2.editmysite.com/images/old/fancybox/fancybox_sprite.png	(from http://cdn2.editmysite.com/css/old/fancybox.css?1596476304)
23:42:34	3866/3866	---M--	200	added ('OK')	image/gif	etag:%22c6f1ad4957e50b83bb27691df8bc3f41%22	http://cdn2.editmysite.com/images/old/fancybox/fancybox_loading.gif	C:/Users/clay/Desktop/numbered%20quot/proquip/cdn2.editmysite.com/images/old/fancybox/fancybox_loading.gif	(from http://cdn2.editmysite.com/css/old/fancybox.css?1596476304)
23:42:34	43/43	---M--	200	added ('OK')	image/gif	etag:%22325472601571f31e1bf00674c368d335%22	http://cdn2.editmysite.com/images/old/fancybox/blank.gif	C:/Users/clay/Desktop/numbered%20quot/proquip/cdn2.editmysite.com/images/old/fancybox/blank.gif	(from http://cdn2.editmysite.com/css/old/fancybox.css?1596476304)
23:42:35	923/923	---M--	200	added ('OK')	image/png	etag:%22d84e6be6a8595cbe395d2e0cf60ae249%22	http://cdn2.editmysite.com/images/old/fancybox/fancybox_overlay.png	C:/Users/clay/Desktop/numbered%20quot/proquip/cdn2.editmysite.com/images/old/fancybox/fancybox_overlay.png	(from http://cdn2.editmysite.com/css/old/fancybox.css?1596476304)
23:42:36	1915/1915	---M--	200	added ('OK')	image/png	etag:%2224e0e7043c7af2c1888669eb1561cb5d%22	https://proquipenterprises.weebly.com/files/theme/images/dark-search.png?1596563063	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/files/theme/images/dark-search6f71.png	(from https://proquipenterprises.weebly.com/files/main_style.css?1596563063)
23:42:37	1791/1791	---M--	200	added ('OK')	image/png	etag:%22e5b84bba2cab53fa7c575960db57ba14%22	https://proquipenterprises.weebly.com/files/theme/images/dark-cart-2.png?1596563063	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/files/theme/images/dark-cart-26f71.png	(from https://proquipenterprises.weebly.com/files/main_style.css?1596563063)
23:42:37	1537/1537	---M--	200	added ('OK')	image/png	etag:%22aa144fbbfc7301c3c449148fe4b4936d%22	https://proquipenterprises.weebly.com/files/theme/images/dark-cart.png?1596563063	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/files/theme/images/dark-cart6f71.png	(from https://proquipenterprises.weebly.com/files/main_style.css?1596563063)
23:42:38	1357/1357	---M--	200	added ('OK')	image/png	etag:%2204270c758921ac93275d9ca13299140b%22	https://proquipenterprises.weebly.com/files/theme/images/product-expand.png?1596563063	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/files/theme/images/product-expand6f71.png	(from https://proquipenterprises.weebly.com/files/main_style.css?1596563063)
23:42:39	1163/1163	---M--	200	added ('OK')	image/png	etag:%2275e05afe08cead1d777f29080a548d08%22	https://proquipenterprises.weebly.com/files/theme/images/dark-share.png?1596563063	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/files/theme/images/dark-share6f71.png	(from https://proquipenterprises.weebly.com/files/main_style.css?1596563063)
23:42:39	1318/1318	---M--	200	added ('OK')	image/png	etag:%22c2591a5fadf4ae13288688dd03cce6b7%22	https://proquipenterprises.weebly.com/files/theme/images/dropdown.png?1596563063	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/files/theme/images/dropdown6f71.png	(from https://proquipenterprises.weebly.com/files/main_style.css?1596563063)
23:42:41	55154/55154	---M--	200	added ('OK')	image/jpeg	etag:%227426b77de56b0484229869279cf14a52%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/published/wp-20181125-14-18-11-pro.jpg?1593086884	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/published/wp-20181125-14-18-11-pro518d.jpg	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:41	482783/482783	---M--	200	added ('OK')	image/jpeg	etag:%225ee0eed3f808b8f84d0f450cb66ec3f8%22	https://proquipenterprises.weebly.com/files/theme/images/bg-dark.jpg?1596563063	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/files/theme/images/bg-dark6f71.jpg	(from https://proquipenterprises.weebly.com/files/main_style.css?1596563063)
23:42:41	50831/50831	---M--	200	added ('OK')	image/jpeg	etag:%229cdf5ed6b5b7e9705c976013ca185a31%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/published/img-20190227-wa0001.jpg?1596562379	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/published/img-20190227-wa0001a08d.jpg	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:42	91011/91011	---M--	200	added ('OK')	image/jpeg	etag:%222b621d3edfe16545f19230fa9bef3234%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/published/supreme-gold.jpg?1596560434	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/published/supreme-gold3f61.jpg	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:43	80405/80405	---M--	200	added ('OK')	image/jpeg	etag:%22022fb40d72833d7155cea3760c52ca33%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/published/1.jpg?1596560490	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/published/13692.jpg	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:43	105161/105161	---M--	200	added ('OK')	image/png	etag:%224c6baf2bf0c1cfea98b58205bd5ab185%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/editor/capture4.png?1592378515	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/editor/capture471d0.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:44	116204/116204	---M--	200	added ('OK')	image/png	etag:%2230d7fecb00efe73f71074289a0205369%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/editor/capture5.png?1592378537	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/editor/capture5fabf.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:44	153038/153038	---M--	200	added ('OK')	image/png	etag:%221d949864fb49d45b8c2939d5e8101040%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/c1010_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/c1010_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:44	3739/3739	---M--	404	error ('Not%20Found')	text/html	etag:%2261c39c46-e9b%22	https://proquipenterprises.weebly.com/%22/uploads/9/1/0/5/91057670/background-images/1177546391.jpg%22	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/_/uploads/9/1/0/5/91057670/background-images/1177546391.jpg_	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:44	148169/148169	---M--	200	added ('OK')	image/png	etag:%22d44742a1bc2368f7311645d8e818fe31%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/c2020_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/c2020_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:44	258546/258546	---M--	200	added ('OK')	image/png	etag:%226d705e2965b6ed3e71ab1eb00c067e6b%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/capture7_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/capture7_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:45	786890/786890	---M--	200	added ('OK')	image/png	etag:%22a3803d43ee6290be44dfb74cdb40e551%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/0230_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/0230_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:45	89439/89439	---M--	200	added ('OK')	image/png	etag:%224586d0ef42ef39f28606ca7ac8dd4ec6%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/published/b1010.png?1596476213	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/published/b1010bb07.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:45	81177/81177	---M--	200	added ('OK')	image/png	etag:%2208a48d3c568257177d6274c50241ae26%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/published/b2020.png?1596476220	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/published/b2020afbb.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:46	171352/171352	---M--	200	added ('OK')	image/png	etag:%22fb010328f712d703ac48033ed81c31ec%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/a1010_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/a1010_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:46	153617/153617	---M--	200	added ('OK')	image/png	etag:%22aadbd108f52bb95cec53e811541b5e23%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/a2020_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/a2020_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:46	106444/106444	---M--	200	added ('OK')	image/png	etag:%2268f915720f6f3b58f2a3d2268a1ada1e%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/012000_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/012000_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:46	130916/130916	---M--	200	added ('OK')	image/png	etag:%22bf5ceed9ad76396ca89e57a7aeaa2848%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/published/01010.png?1596475002	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/published/01010fe7a.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:47	291967/291967	---M--	200	added ('OK')	image/png	etag:%22fab9c56bdfd3983de823a3cde8ef8436%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/010010_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/010010_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:47	280489/280489	---M--	200	added ('OK')	image/png	etag:%22703fc66c1054824917c35ea6dbed3de9%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/00000055_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/00000055_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:47	180388/180388	---M--	200	added ('OK')	image/png	etag:%22612eaf6f05a613e468cab1ac4809d82c%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/published/2hh.png?1592381111	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/published/2hh31c1.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:47	18615/18615	---M--	200	added ('OK')	image/jpeg	etag:%22596dc490e11b5ba4c162bf130e226244%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/parabola-2_orig.jpg	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/parabola-2_orig.jpg	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:48	36494/36494	---M--	200	added ('OK')	image/jpeg	etag:%22b9d5ef4d9c84216a24c63250c523a633%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/published/parabola-1.jpg?1592207438	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/published/parabola-16764.jpg	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:48	15388/15388	---M--	200	added ('OK')	image/jpeg	etag:%22aa901a85a97dd814ee4fcbbbe5557246%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/editor/dsc-1313.jpg?1592207596	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/editor/dsc-13131525.jpg	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:49	329128/329128	---M--	200	added ('OK')	image/png	etag:%223b18729f278400213af8c2c07041ee73%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/published/1116.png?1596304276	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/published/11168c2b.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:49	142185/142185	---M--	200	added ('OK')	image/png	etag:%22729aa354d99a8eaaaa43800a68e7762c%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/1114_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/1114_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:49	114759/114759	---M--	200	added ('OK')	image/jpeg	etag:%2239007ee94ecc0d3f261d52759120f7fc%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/dsc-0793_orig.jpg	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/dsc-0793_orig.jpg	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:50	378718/378718	---M--	200	added ('OK')	image/png	etag:%22cb6854ba562b49bc5733f3669a45e527%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/capture20_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/capture20_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:50	180937/180937	---M--	200	added ('OK')	image/png	etag:%228bc112866af7c12cd08d5904bd6ee690%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/1112_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/1112_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:51	578316/578316	---M--	200	added ('OK')	image/png	etag:%227442f4db835efac8aa9d3de7f71d9893%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/0000022_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/0000022_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:51	164132/164132	---M--	200	added ('OK')	image/png	etag:%22f4a1ac6da176435bed6cd4ec3f2eed6a%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/1100_orig.png	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/1100_orig.png	(from https://proquipenterprises.weebly.com/our-products.html)
23:42:51	206858/206858	---M--	200	added ('OK')	image/png	etag:%22538c320b40ea6d6f6646a70a69abe10c%22	https://proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/published/1001.png?1596303192	C:/Users/clay/Desktop/numbered%20quot/proquip/proquipenterprises.weebly.com/uploads/9/1/0/5/91057670/published/10016a2e.png	(from https://proquipenterprises.weebly.com/our-products.html)
